GO.ID	Term	Annotated	Significant	Expected	p.value	nc	Genes
GO:0000126	transcription factor TFIIIB complex	5	1	0.4	0.34302	5topCC.G2.ND.S-G2.ND.NS.down.txt	Lc25606.1
GO:0000176	nuclear exosome (RNase complex)	12	4	0.97	0.01230	5topCC.G2.ND.S-G2.ND.NS.down.txt	Lc28602.1
GO:0000176	nuclear exosome (RNase complex)	12	4	0.97	0.01230	5topCC.G2.ND.S-G2.ND.NS.down.txt	Lc08885.1
GO:0000176	nuclear exosome (RNase complex)	12	4	0.97	0.01230	5topCC.G2.ND.S-G2.ND.NS.down.txt	Lc15400.1
GO:0000176	nuclear exosome (RNase complex)	12	4	0.97	0.01230	5topCC.G2.ND.S-G2.ND.NS.down.txt	Lc15833.1
GO:0000177	cytoplasmic exosome (RNase complex)	7	4	0.56	0.00121	5topCC.G2.ND.S-G2.ND.NS.down.txt	Lc28602.1
GO:0000177	cytoplasmic exosome (RNase complex)	7	4	0.56	0.00121	5topCC.G2.ND.S-G2.ND.NS.down.txt	Lc08885.1
GO:0000177	cytoplasmic exosome (RNase complex)	7	4	0.56	0.00121	5topCC.G2.ND.S-G2.ND.NS.down.txt	Lc15833.1
GO:0000177	cytoplasmic exosome (RNase complex)	7	4	0.56	0.00121	5topCC.G2.ND.S-G2.ND.NS.down.txt	Lc15400.1
GO:0000220	vacuolar proton-transporting V-type ATPa...	8	1	0.64	0.48941	5topCC.G2.ND.S-G2.ND.NS.down.txt	Lc38586.1
GO:0000243	commitment complex	10	2	0.81	0.19002	5topCC.G2.ND.S-G2.ND.NS.down.txt	Lc00209.1
GO:0000243	commitment complex	10	2	0.81	0.19002	5topCC.G2.ND.S-G2.ND.NS.down.txt	Lc35067.1
GO:0000418	RNA polymerase IV complex	18	4	1.45	0.05168	5topCC.G2.ND.S-G2.ND.NS.down.txt	Lc10124.1
GO:0000418	RNA polymerase IV complex	18	4	1.45	0.05168	5topCC.G2.ND.S-G2.ND.NS.down.txt	Lc09891.1
GO:0000418	RNA polymerase IV complex	18	4	1.45	0.05168	5topCC.G2.ND.S-G2.ND.NS.down.txt	Lc06278.1
GO:0000418	RNA polymerase IV complex	18	4	1.45	0.05168	5topCC.G2.ND.S-G2.ND.NS.down.txt	Lc26528.1
GO:0000781	chromosome, telomeric region	31	5	2.5	0.08358	5topCC.G2.ND.S-G2.ND.NS.down.txt	Lc38395.1
GO:0000781	chromosome, telomeric region	31	5	2.5	0.08358	5topCC.G2.ND.S-G2.ND.NS.down.txt	Lc38159.1
GO:0000781	chromosome, telomeric region	31	5	2.5	0.08358	5topCC.G2.ND.S-G2.ND.NS.down.txt	Lc12496.1
