GO.ID	Term	Annotated	Significant	Expected	p.value
GO:0003777	microtubule motor activity	124	31	11.24	1.4e-07
GO:0016413	O-acetyltransferase activity	90	25	8.16	2.6e-07
GO:0004519	endonuclease activity	397	64	35.99	2.7e-06
GO:0004674	protein serine/threonine kinase activity	1283	162	116.3	1.0e-05
GO:0042973	glucan endo-1,3-beta-D-glucosidase activ...	38	13	3.44	1.7e-05
GO:0016762	xyloglucan:xyloglucosyl transferase acti...	38	13	3.44	1.7e-05
GO:0016538	cyclin-dependent protein serine/threonin...	61	17	5.53	2.0e-05
GO:0003688	DNA replication origin binding	19	8	1.72	0.00014
GO:0046982	protein heterodimerization activity	234	39	21.21	0.00015
GO:0047262	polygalacturonate 4-alpha-galacturonosyl...	39	11	3.54	0.00051
GO:0004553	hydrolase activity, hydrolyzing O-glycos...	595	93	53.93	0.00052
GO:0005199	structural constituent of cell wall	13	6	1.18	0.00054
GO:0140102	catalytic activity, acting on a rRNA	19	7	1.72	0.00094
GO:0016759	cellulose synthase activity	43	11	3.9	0.00124
GO:0030515	snoRNA binding	16	6	1.45	0.00199
GO:0015020	glucuronosyltransferase activity	55	12	4.99	0.00329
GO:0008107	galactoside 2-alpha-L-fucosyltransferase...	8	4	0.73	0.00350
GO:0016682	oxidoreductase activity, acting on diphe...	56	12	5.08	0.00385
GO:0008094	DNA-dependent ATPase activity	108	20	9.79	0.00437
GO:0008017	microtubule binding	169	26	15.32	0.00532
GO:0003885	D-arabinono-1,4-lactone oxidase activity	5	3	0.45	0.00647
GO:0004383	guanylate cyclase activity	5	3	0.45	0.00647
GO:0003677	DNA binding	3131	324	283.81	0.00939
GO:0008170	N-methyltransferase activity	84	14	7.61	0.01071
GO:1901682	sulfur compound transmembrane transporte...	49	10	4.44	0.01133
GO:0030570	pectate lyase activity	35	8	3.17	0.01148
GO:0003678	DNA helicase activity	49	11	4.44	0.01156
GO:0047202	sinapoylglucose-choline O-sinapoyltransf...	6	3	0.54	0.01206
GO:0051015	actin filament binding	59	11	5.35	0.01587
GO:0008725	DNA-3-methyladenine glycosylase activity	7	3	0.63	0.01970
GO:0097027	ubiquitin-protein transferase activator ...	7	3	0.63	0.01970
GO:0052793	pectin acetylesterase activity	7	3	0.63	0.01970
GO:0016722	oxidoreductase activity, oxidizing metal...	99	16	8.97	0.01985
GO:0003887	DNA-directed DNA polymerase activity	25	6	2.27	0.02167
