GO.ID	Term	Annotated	Significant	Expected	p.value	nc	Genes
GO:0000166	nucleotide binding	4638	6	9.5	0.98363	5topMF.G1.ND.S-G1.ND.NS.down.txt	Lc11644.1
GO:0000166	nucleotide binding	4638	6	9.5	0.98363	5topMF.G1.ND.S-G1.ND.NS.down.txt	Lc28982.1
GO:0000166	nucleotide binding	4638	6	9.5	0.98363	5topMF.G1.ND.S-G1.ND.NS.down.txt	Lc06090.1
GO:0000166	nucleotide binding	4638	6	9.5	0.98363	5topMF.G1.ND.S-G1.ND.NS.down.txt	Lc18596.1
GO:0000166	nucleotide binding	4638	6	9.5	0.98363	5topMF.G1.ND.S-G1.ND.NS.down.txt	Lc31395.1
GO:0000166	nucleotide binding	4638	6	9.5	0.98363	5topMF.G1.ND.S-G1.ND.NS.down.txt	Lc37506.1
GO:0000287	magnesium ion binding	173	2	0.35	0.04905	5topMF.G1.ND.S-G1.ND.NS.down.txt	Lc21909.1
GO:0000287	magnesium ion binding	173	2	0.35	0.04905	5topMF.G1.ND.S-G1.ND.NS.down.txt	Lc28228.1
GO:0000293	ferric-chelate reductase activity	8	1	0.02	0.01626	5topMF.G1.ND.S-G1.ND.NS.down.txt	Lc29911.1
GO:0001056	RNA polymerase III activity	26	1	0.05	0.05191	5topMF.G1.ND.S-G1.ND.NS.down.txt	Lc18688.1
GO:0003676	nucleic acid binding	5256	6	10.76	0.99279	5topMF.G1.ND.S-G1.ND.NS.down.txt	Lc18688.1
GO:0003676	nucleic acid binding	5256	6	10.76	0.99279	5topMF.G1.ND.S-G1.ND.NS.down.txt	Lc02205.1
GO:0003676	nucleic acid binding	5256	6	10.76	0.99279	5topMF.G1.ND.S-G1.ND.NS.down.txt	Lc23254.1
GO:0003676	nucleic acid binding	5256	6	10.76	0.99279	5topMF.G1.ND.S-G1.ND.NS.down.txt	Lc17293.1
GO:0003676	nucleic acid binding	5256	6	10.76	0.99279	5topMF.G1.ND.S-G1.ND.NS.down.txt	Lc17713.1
GO:0003676	nucleic acid binding	5256	6	10.76	0.99279	5topMF.G1.ND.S-G1.ND.NS.down.txt	Lc18773.1
GO:0003677	DNA binding	3131	5	6.41	0.91809	5topMF.G1.ND.S-G1.ND.NS.down.txt	Lc18773.1
GO:0003677	DNA binding	3131	5	6.41	0.91809	5topMF.G1.ND.S-G1.ND.NS.down.txt	Lc17713.1
GO:0003677	DNA binding	3131	5	6.41	0.91809	5topMF.G1.ND.S-G1.ND.NS.down.txt	Lc23254.1
GO:0003677	DNA binding	3131	5	6.41	0.91809	5topMF.G1.ND.S-G1.ND.NS.down.txt	Lc02205.1
GO:0003677	DNA binding	3131	5	6.41	0.91809	5topMF.G1.ND.S-G1.ND.NS.down.txt	Lc18688.1
GO:0003690	double-stranded DNA binding	459	2	0.94	0.24186	5topMF.G1.ND.S-G1.ND.NS.down.txt	Lc02205.1
GO:0003690	double-stranded DNA binding	459	2	0.94	0.24186	5topMF.G1.ND.S-G1.ND.NS.down.txt	Lc23254.1
GO:0003697	single-stranded DNA binding	83	2	0.17	0.01261	5topMF.G1.ND.S-G1.ND.NS.down.txt	Lc02205.1
GO:0003697	single-stranded DNA binding	83	2	0.17	0.01261	5topMF.G1.ND.S-G1.ND.NS.down.txt	Lc23254.1
GO:0003714	transcription corepressor activity	32	1	0.07	0.06351	5topMF.G1.ND.S-G1.ND.NS.down.txt	Lc30445.1
GO:0003729	mRNA binding	578	2	1.18	0.33208	5topMF.G1.ND.S-G1.ND.NS.down.txt	Lc23254.1
GO:0003729	mRNA binding	578	2	1.18	0.33208	5topMF.G1.ND.S-G1.ND.NS.down.txt	Lc02205.1
GO:0003735	structural constituent of ribosome	672	1	1.38	0.75187	5topMF.G1.ND.S-G1.ND.NS.down.txt	Lc31999.1
GO:0003774	motor activity	162	1	0.33	0.28319	5topMF.G1.ND.S-G1.ND.NS.down.txt	Lc37595.1
GO:0003796	lysozyme activity	18	1	0.04	0.03623	5topMF.G1.ND.S-G1.ND.NS.down.txt	Lc09786.1
