GO.ID	Term	Annotated	Significant	Expected	p.value	nc	Genes
GO:0000124	SAGA complex	6	1	0.51	0.4126	5topCC.G2.ND.NS-G2.D.NS.down.txt	Lc28378.1
GO:0000145	exocyst	44	6	3.73	0.1661	5topCC.G2.ND.NS-G2.D.NS.down.txt	Lc34321.1
GO:0000145	exocyst	44	6	3.73	0.1661	5topCC.G2.ND.NS-G2.D.NS.down.txt	Lc20093.1
GO:0000145	exocyst	44	6	3.73	0.1661	5topCC.G2.ND.NS-G2.D.NS.down.txt	Lc17990.1
GO:0000145	exocyst	44	6	3.73	0.1661	5topCC.G2.ND.NS-G2.D.NS.down.txt	Lc17373.1
GO:0000145	exocyst	44	6	3.73	0.1661	5topCC.G2.ND.NS-G2.D.NS.down.txt	Lc31369.1
GO:0000145	exocyst	44	6	3.73	0.1661	5topCC.G2.ND.NS-G2.D.NS.down.txt	Lc00597.1
GO:0000326	protein storage vacuole	29	8	2.46	0.0022	5topCC.G2.ND.NS-G2.D.NS.down.txt	Lc21934.1
GO:0000326	protein storage vacuole	29	8	2.46	0.0022	5topCC.G2.ND.NS-G2.D.NS.down.txt	Lc02208.1
GO:0000326	protein storage vacuole	29	8	2.46	0.0022	5topCC.G2.ND.NS-G2.D.NS.down.txt	Lc38158.1
GO:0000326	protein storage vacuole	29	8	2.46	0.0022	5topCC.G2.ND.NS-G2.D.NS.down.txt	Lc02268.1
GO:0000326	protein storage vacuole	29	8	2.46	0.0022	5topCC.G2.ND.NS-G2.D.NS.down.txt	Lc09597.1
GO:0000326	protein storage vacuole	29	8	2.46	0.0022	5topCC.G2.ND.NS-G2.D.NS.down.txt	Lc28127.1
GO:0000326	protein storage vacuole	29	8	2.46	0.0022	5topCC.G2.ND.NS-G2.D.NS.down.txt	Lc25622.1
GO:0000326	protein storage vacuole	29	8	2.46	0.0022	5topCC.G2.ND.NS-G2.D.NS.down.txt	Lc25623.1
GO:0000407	phagophore assembly site	33	6	2.8	0.0565	5topCC.G2.ND.NS-G2.D.NS.down.txt	Lc04454.1
GO:0000407	phagophore assembly site	33	6	2.8	0.0565	5topCC.G2.ND.NS-G2.D.NS.down.txt	Lc37472.1
GO:0000407	phagophore assembly site	33	6	2.8	0.0565	5topCC.G2.ND.NS-G2.D.NS.down.txt	Lc05594.1
GO:0000407	phagophore assembly site	33	6	2.8	0.0565	5topCC.G2.ND.NS-G2.D.NS.down.txt	Lc13475.1
GO:0000407	phagophore assembly site	33	6	2.8	0.0565	5topCC.G2.ND.NS-G2.D.NS.down.txt	Lc31079.1
GO:0000407	phagophore assembly site	33	6	2.8	0.0565	5topCC.G2.ND.NS-G2.D.NS.down.txt	Lc17456.1
GO:0000783	nuclear telomere cap complex	15	3	1.27	0.1289	5topCC.G2.ND.NS-G2.D.NS.down.txt	Lc12660.1
GO:0000783	nuclear telomere cap complex	15	3	1.27	0.1289	5topCC.G2.ND.NS-G2.D.NS.down.txt	Lc21297.1
GO:0000783	nuclear telomere cap complex	15	3	1.27	0.1289	5topCC.G2.ND.NS-G2.D.NS.down.txt	Lc34811.1
GO:0000932	P-body	71	7	6.02	0.3975	5topCC.G2.ND.NS-G2.D.NS.down.txt	Lc12309.1
GO:0000932	P-body	71	7	6.02	0.3975	5topCC.G2.ND.NS-G2.D.NS.down.txt	Lc11935.1
GO:0000932	P-body	71	7	6.02	0.3975	5topCC.G2.ND.NS-G2.D.NS.down.txt	Lc19498.1
GO:0000932	P-body	71	7	6.02	0.3975	5topCC.G2.ND.NS-G2.D.NS.down.txt	Lc15176.1
GO:0000932	P-body	71	7	6.02	0.3975	5topCC.G2.ND.NS-G2.D.NS.down.txt	Lc21369.1
GO:0000932	P-body	71	7	6.02	0.3975	5topCC.G2.ND.NS-G2.D.NS.down.txt	Lc13870.1
GO:0000932	P-body	71	7	6.02	0.3975	5topCC.G2.ND.NS-G2.D.NS.down.txt	Lc01113.1
GO:0005615	extracellular space	125	16	10.6	0.3801	5topCC.G2.ND.NS-G2.D.NS.down.txt	Lc13336.1
GO:0005615	extracellular space	125	16	10.6	0.3801	5topCC.G2.ND.NS-G2.D.NS.down.txt	Lc03229.1
GO:0005615	extracellular space	125	16	10.6	0.3801	5topCC.G2.ND.NS-G2.D.NS.down.txt	Lc17193.1
GO:0005615	extracellular space	125	16	10.6	0.3801	5topCC.G2.ND.NS-G2.D.NS.down.txt	Lc16632.1
GO:0005615	extracellular space	125	16	10.6	0.3801	5topCC.G2.ND.NS-G2.D.NS.down.txt	Lc19777.1
